symbol;nazwa
143119;Zastępca dyrektora /  kierownika zespołu pieśni i tańca / chóru
143190;POZOSTALI KIEROWNICY DO SPRAW SPORTU, REKREACJI I ROZRYWKI
143190;Zastępcy pozostałych kierowników do spraw sportu, rekreacji i kultury
143901;KIEROWNIK BIURA PODROŻY
143901;Zastępca kierownika biura podroży
143902;KIEROWNIK BIURA TŁUMACZEŃ
143902;Zastępca kierownika biura tłumaczeń
143903;KIEROWNIK CENTRUM HANDLOWEGO
143903;Zastępca kierownika centrum handlowego
143904;KIEROWNIK CENTRUM KONFERENCYJNEGO
143904;Zastępca kierownika centrum konferencyjnego
143905;KIEROWNIK CENTRUM OBSŁUGI TELEFONICZNEJ (KIEROWNIK CALL CENTER)
143905;Zastępca kierownika centrum obsługi telefonicznej (zastępca kierownika call center)
143906;KIEROWNIK DO SPRAW WINDYKACJI
143906;Zastępca kierownika do spraw windykacji
143907;KIEROWNIK FIRMY SPRZĄTAJĄCEJ
143907;Zastępca kierownika firmy sprzątającej
143908;KIEROWNIK KEMPINGU
143908;Zastępca kierownika kempingu
143909;KIEROWNIK  /  WŁAŚCICIEL ZAKŁADU USŁUGOWEGO
143909;Zastępca kierownika zakładu usługowego
143910;KIEROWNIK  /  WŁAŚCICIEL STACJI PALIW
143910;Zastępca kierownika stacji paliw
143911;KIEROWNIK  /  WŁAŚCICIEL SZKOŁY JAZDY
143911;Zastępca kierownika szkoły jazdy
143912;KIEROWNIK SALONU ODNOWY BIOLOGICZNEJ
143913;KIEROWNIK SALONU PIELĘGNACJI URODY
143990;Kierownik akademika
143990;Kierownik bursy
143990;Kierownik domu studenta
143990;Kierownik internatu
143990;Naczelnik urzędu pocztowego
143990;POZOSTALI KIEROWNICY DO SPRAW INNYCH TYPÓW USŁUG GDZIE INDZIEJ NIESKLASYFIKOWANI
143990;Zastępcy pozostałych kierowników do spraw innych typów usług gdzie indziej niesklasyfikowani
211101;ASTROFIZYK
211102;ASTRONOM
211103;FIZYK
211104;FIZYK MEDYCZNY
211190;POZOSTALI FIZYCY I ASTRONOMOWIE
211201;HYDROMETEOROLOG
211202;METEOROLOG
211203;SYNOPTYK
211204;KLIMATOLOG
211290;POZOSTALI METEOROLODZY
211301;CHEMIK
211302;CHEMIK – TECHNOLOGIA CHEMICZNA
211303;AGROCHEMIK
211304;PERFUMIARZ
211390;POZOSTALI CHEMICY
211401;Geoakustyk
211401;GEOFIZYK
211402;GEOGRAF
211403;GEOLOG
211403;Geomorfolog
211403;Hydrogeolog
211403;Sedymentolog
211403;Stratygraf
211403;Tektonik
211404;HYDROGRAF MORSKI
211405;HYDROLOG
211406;OCEANOLOG
211407;PALEONTOLOG
211407;Paleobiolog
211407;Paleobotanik
211407;Paleoekolog
211407;Paleozoolog
211490;POZOSTALI SPECJALIŚCI NAUK O ZIEMI
212001;AKTUARIUSZ
212002;MATEMATYK
212003;DEMOGRAF
212004;STATYSTYK
212090;POZOSTALI MATEMATYCY, AKTUARIUSZE I STATYSTYCY
213101;BOTANIK
213102;BIOCHEMIK
213103;BIOFIZYK
213104;BIOINŻYNIER
213105;Biolog molekularny
213105;BIOLOG
213105;Mykolog
213105;Ornitolog
213105;Parazytolog
213105;Zoolog
213106;BIOTECHNOLOG
213107;Cytogenetyk
213107;GENETYK
213108;Mikrobiolog kliniczny
213108;MIKROBIOLOG
213109;BIOINFORMATYK
213110;FIZJOLOG
213190;POZOSTALI BIOLODZY I POKREWNI
213201;Doradca do spraw rolnych
213201;DORADCA ROLNICZY
213201;Instruktor agrotechniczny- specjalista
213202;GLEBOZNOWCA
213203;INŻYNIER LEŚNICTWA
213203;Inżynier leśniczy
213203;Inżynier leśnik
213203;Inżynier nadzoru w nadleśnictwie
213203;Specjalista gospodarki rezerwatowej
213203;Specjalista organizacji i rozwoju leśnictwa
213203;Specjalista służby leśnej
213204;INŻYNIER OGRODNICTWA
213204;Specjalista ogrodnictwa
213205;INŻYNIER ROLNICTWA
213205;Specjalista ochrony roślin
213205;Specjalista produkcji roślinnej
213206;Inżynier rybactwa morskiego
213206;Inżynier rybactwa śródlądowego
213206;INŻYNIER RYBACTWA
213207;INŻYNIER ZOOTECHNIKI
213207;Specjalista produkcji zwierzęcej
213208;KLASYFIKATOR GRUNTÓW
213209;RZECZOZNAWCA ROLNICZY
213290;Asystent w instytucie hodowli
213290;POZOSTALI SPECJALIŚCI W ZAKRESIE ROLNICTWA, LEŚNICTWA I POKREWNI
213301;AUDYTOR ŚRODOWISKOWY
213302;EKOLOG
213303;Specjalista ochrony przyrody
213303;SPECJALISTA OCHRONY ŚRODOWISKA
213390;POZOSTALI SPECJALIŚCI DO SPRAW OCHRONY ŚRODOWISKA
214101;INŻYNIER NORMOWANIA PRACY
214102;INŻYNIER ORGANIZACJI I PLANOWANIA PRODUKCJI
214102;Specjalista do spraw organizacji produkcji
214103;INŻYNIER UTRZYMANIA RUCHU
214104;INŻYNIER ZAOPATRZENIA, TRANSPORTU I MAGAZYNOWANIA
214105;KONSULTANT KOMITETU TECHNICZNEGO
214107;NORMALIZATOR
214107;Standaryzator
214108;SPECJALISTA DO SPRAW AUDYTU ZABEZPIECZENIA
214109;Analityk jakości leków
214109;Specjalista jakości leków
214109;SPECJALISTA KONTROLI JAKOŚCI
214110;TOWAROZNAWCA
214111;GŁÓWNY TECHNOLOG
214190;POZOSTALI INŻYNIEROWIE DO SPRAW PRZEMYSŁU I PRODUKCJI
214201;INŻYNIER BUDOWNICTWA – BUDOWLE I DROGI WODNE
214202;INŻYNIER BUDOWNICTWA – BUDOWNICTWO OGÓLNE
214203;INŻYNIER BUDOWNICTWA – BUDOWNICTWO PRZEMYSŁOWE
214204;INŻYNIER BUDOWNICTWA – LINIE, WĘZŁY I STACJE KOLEJOWE
214205;INŻYNIER BUDOWNICTWA – URZĄDZENIA, INSTALACJE I SIECI ENERGETYCZNE
214206;INŻYNIER BUDOWNICTWA – WYBURZANIE OBIEKTÓW
214207;INŻYNIER BUDOWY DRÓG
214208;INŻYNIER BUDOWY MOSTÓW
214209;INŻYNIER GEOTECHNIK
214210;RZECZOZNAWCA BUDOWLANY
214290;POZOSTALI INŻYNIEROWIE BUDOWNICTWA
214301;INŻYNIER INŻYNIERII ŚRODOWISKA – GAZOWE URZĄDZENIA, INSTALACJE I SIECI ENERGETYCZNE
214302;INŻYNIER INŻYNIERII ŚRODOWISKA – GOSPODARKA WODNA I HYDROLOGIA
214303;INŻYNIER INŻYNIERII ŚRODOWISKA – INSTALACJE SANITARNE
214304;INŻYNIER INŻYNIERII ŚRODOWISKA – MELIORACJE
214305;INŻYNIER INŻYNIERII ŚRODOWISKA – OCZYSZCZANIE MIAST I GOSPODARKA ODPADAMI
214306;INŻYNIER INŻYNIERII ŚRODOWISKA – SYSTEMY WODOCIĄGOWE I KANALIZACYJNE
214307;INŻYNIER SYSTEMÓW BEZPIECZEŃSTWA JĄDROWEGO I OCHRONY RADIOLOGICZNEJ
214390;POZOSTALI INŻYNIEROWIE INŻYNIERII ŚRODOWISKA
214401;INŻYNIER MECHANIK – CIEPLNO-MECHANICZNE URZĄDZENIA, INSTALACJE I SIECI ENERGETYCZNE
214402;INŻYNIER MECHANIK – MASZYNY I URZĄDZENIA DO OBRÓBKI METALI
214403;INŻYNIER MECHANIK – MASZYNY I URZĄDZENIA ENERGETYCZNE
214404;INŻYNIER MECHANIK – MASZYNY I URZĄDZENIA PRZEMYSŁOWE
214405;INŻYNIER MECHANIK – MECHANIKA PRECYZYJNA
214406;INŻYNIER MECHANIK – ŚRODKI TRANSPORTU
214407;INŻYNIER MECHANIK – TECHNOLOGIA MECHANICZNA
214408;INŻYNIER MECHANIK LOTNICZY
214409;INŻYNIER MECHANIZACJI ROLNICTWA
214410;INŻYNIER SPAWALNIK
214411;KONSTRUKTOR FORM WTRYSKOWYCH
214412;INŻYNIER BUDOWNICTWA OKRĘTOWEGO
214413;INŻYNIER CHŁODNICTWA I KLIMATYZACJI
214490;POZOSTALI INŻYNIEROWIE MECHANICY
214501;INŻYNIER INŻYNIERII CHEMICZNEJ
214502;INŻYNIER TECHNOLOGII CHEMICZNEJ
214503;INŻYNIER TECHNOLOGII ŻYWNOŚCI
214504;INŻYNIER DEKONTAMINACJI - SKAŻENIA PROMIENIOTWÓRCZE
214505;INŻYNIER POSTĘPOWANIA Z ODPADAMI PROMIENIOTWÓRCZYMI
214506;INŻYNIER INŻYNIERII MATERIAŁÓW SYNTETYCZNYCH
214507;INŻYNIER PAPIERNICTWA
214590;POZOSTALI INŻYNIEROWIE CHEMICY I POKREWNI
214601;INŻYNIER GÓRNIK – GÓRNICTWO OTWOROWE
214602;INŻYNIER GÓRNIK – GÓRNICTWO ODKRYWKOWE
214602;Nadsztygar w kopalni węgla brunatnego
214602;Sztygar w kopalni węgla brunatnego
214603;INŻYNIER GÓRNIK – GÓRNICTWO PODZIEMNE
214603;Nadsztygar w kopalni wegla kamiennego
214603;Sztygar oddziałowy
214603;Sztygar w kopalni węgla kamiennego
214603;Sztygar zmianowy
214604;INŻYNIER GÓRNIK – WIERTNICTWO
214605;INŻYNIER HUTNIK
214607;INŻYNIER ODLEWNIK
214608;INŻYNIER GEOFIZYK – GEOFIZYKA GÓRNICZA
214609;INŻYNIER GEOLOG – GEOLOGIA GÓRNICZA I POSZUKIWAWCZA
214610;INŻYNIER GEOLOG – HYDROLOGIA GÓRNICZA
214690;POZOSTALI INŻYNIEROWIE GÓRNICTWA I METALURGII
214901;AUDYTOR ENERGETYCZNY
214902;INSPEKTOR DOZORU TECHNICZNEGO
214903;Automatyk- programista PLC
214903;Cybernetyk
214903;Inżynier automatyk
214903;INŻYNIER AUTOMATYKI I ROBOTYKI
214903;Projektant systemów automatyki przemysłowej
214903;Specjalista automatyki
214904;INŻYNIER AWIONIK
214905;Biocybernetyk
214905;INŻYNIER BIOCYBERNETYKI I INŻYNIERII BIOMEDYCZNEJ
214906;INŻYNIER ENERGETYKI
214907;Inspektor do spraw planowania przestrzennego
214907;INŻYNIER GOSPODARKI PRZESTRZENNEJ
214908;INŻYNIER KLINICZNY
214909;INŻYNIER POLIGRAFII
214910;INŻYNIER POŻARNICTWA
214911;INŻYNIER SYSTEMÓW ZABEZPIECZEŃ TECHNICZNYCH OSÓB I MIENIA
214912;INŻYNIER TECHNOLOGII BETONÓW
214913;INŻYNIER TECHNOLOGII CERAMIKI
214914;INŻYNIER TECHNOLOGII DREWNA
214915;INŻYNIER TECHNOLOGII PRZETWÓRSTWA SKÓRY
214916;INŻYNIER TECHNOLOGII SZKŁA
214917;INŻYNIER TRANSPORTU DROGOWEGO
214918;INŻYNIER TRANSPORTU KOLEJOWEGO
214919;INŻYNIER WŁÓKIENNIK
214920;KONTROLER KOLEJOWY
214921;LEGALIZATOR
214922;METROLOG
214923;NANOTECHNOLOG (INŻYNIER NANOSTRUKTUR)
214924;SPECJALISTA DO SPRAW ERGONOMII I PROJEKTOWANIA FORM UŻYTKOWYCH
214925;SPECJALISTA DO SPRAW PAKOWANIA I OPAKOWAŃ
214926;SPECJALISTA MONITORINGU SYSTEMÓW ZABEZPIECZEŃ TECHNICZNYCH OSÓB I MIENIA
214927;INŻYNIER AKUSTYK
214928;INŻYNIER OPTYK
214929;INŻYNIER PROCESU MALOWANIA
214930;Rzeczoznawca PZMOT
214930;RZECZOZNAWCA SAMOCHODOWY
214931;TECHNOLOG – PROGRAMISTA OBRABIAREK
214932;INŻYNIER INŻYNIERII MATERIAŁOWEJ
214933;ZARZĄDCA ENERGIĄ
214934;INŻYNIER INŻYNIERII KOSMICZNEJ I SATELITARNEJ
214935;RZECZOZNAWCA DO SPRAW ZABEZPIECZEŃ PRZECIWPOŻAROWYCH
214990;POZOSTALI INŻYNIEROWIE GDZIE INDZIEJ NIESKLASYFIKOWANI
215101;INŻYNIER ELEKTROENERGETYK
215101;Inżynier ruchu elektrowni
215102;INŻYNIER ELEKTROENERGETYK KOLEJOWYCH SIECI I PODSTACJI TRAKCYJNYCH
215103;INŻYNIER ELEKTRYK
215104;INŻYNIER ELEKTRYK AUTOMATYK
215105;INŻYNIER TECHNIKI ŚWIETLNEJ
215106;INŻYNIER URZĄDZEŃ I SYSTEMÓW ENERGETYKI ODNAWIALNEJ
215190;POZOSTALI INŻYNIEROWIE ELEKTRYCY
215201;INŻYNIER ELEKTRONIK
215202;INŻYNIER MECHATRONIK
215203;INŻYNIER URZĄDZEŃ ZABEZPIECZENIA I STEROWANIA RUCHEM KOLEJOWYM
215204;OPTOELEKTRONIK
215205;PROJEKTANT UKŁADÓW SCALONYCH
215290;POZOSTALI INŻYNIEROWIE ELEKTRONICY
215301;Inżynier do spraw komutacji
215301;Inżynier do spraw systemów radiowych
215301;Inżynier do spraw teletransmisji
215301;Inżynier do spraw transmisji danych
215301;INŻYNIER TELEKOMUNIKACJI
215301;Specjalista do spraw komutacji
215301;Specjalista do spraw linii dzierżawionych
215301;Specjalista do spraw linii radiowych
215301;Specjalista do spraw serwisu urządzeń transmisji danych
215301;Specjalista do spraw systemów radiopostępowych
215301;Specjalista do spraw telekomunikacji
215301;Specjalista do spraw teletransmisji
215302;TECHNOLOG INŻYNIERII TELEKOMUNIKACYJNEJ
215303;INŻYNIER TELEINFORMATYK
215390;POZOSTALI INŻYNIEROWIE TELEKOMUNIKACJI
216101;ARCHITEKT
216102;ARCHITEKT WNĘTRZ
216102;Projektant wnętrz
216190;POZOSTALI ARCHITEKCI
216201;ARCHITEKT KRAJOBRAZU
216202;ARCHITEKT ZIELENI WEWNĄTRZ BUDYNKÓW
216290;POZOSTALI ARCHITEKCI KRAJOBRAZU
216301;PROJEKTANT BIŻUTERII
216302;KOSTIUMOGRAF
216302;Kostiumolog
216303;Designer mody
216303;Kreator mody
216303;PROJEKTANT MODY
216303;Projektant odzieży
216303;Projektant ubrań
216304;Designer wzornictwa przemysłowego
216304;Projektant mebli
216304;Projektant tkanin
216304;PROJEKTANT WZORNICTWA PRZEMYSŁOWEGO
216305;PROJEKTANT EKSPOZYCJI TOWARÓW I USŁUG (VISUAL MERCHANDISER)
216306;PROJEKTANT WYROBÓW SKÓRZANYCH
216390;POZOSTALI PROJEKTANCI WZORNICTWA PRZEMYSŁOWEGO I ODZIEŻY
216401;INŻYNIER RUCHU DROGOWEGO
216402;INŻYNIER RUCHU KOLEJOWEGO
216403;Specjalista do spraw planowania przestrzennego
216403;URBANISTA
216490;POZOSTALI URBANIŚCI I INŻYNIEROWIE RUCHU DROGOWEGO
216501;Fotogrametra
216501;INŻYNIER GEODETA – FOTOGRAMETRIA I TELEDETEKCJA
216502;INŻYNIER GEODETA – GEODEZJA GÓRNICZA
216502;Mierniczy górniczy
216503;INŻYNIER GEODETA – GEODEZJA INŻYNIERYJNO-PRZEMYSŁOWA
216504;INŻYNIER GEODETA – GEODEZJA URZĄDZANIA TERENÓW ROLNYCH I LEŚNYCH
216505;INŻYNIER GEODETA – GEODEZYJNE POMIARY PODSTAWOWE I SATELITARNE
216506;INŻYNIER GEODETA – GEOMATYKA
216507;INŻYNIER GEODETA – KATASTER I GOSPODARKA NIERUCHOMOŚCIAMI
216508;KARTOGRAF
216590;POZOSTALI KARTOGRAFOWIE I GEODECI
216601;GRAFIK KOMPUTEROWY DTP
216602;GRAFIK KOMPUTEROWY MULTIMEDIÓW
216603;ILUSTRATOR
216604;PROJEKTANT GRAFIKI
216605;PROJEKTANT GRAFIKI STRON INTERNETOWYCH
216606;SPECJALISTA DO SPRAW ANIMACJI MULTIMEDIALNEJ
216690;POZOSTALI PROJEKTANCI GRAFIKI I MULTIMEDIÓW
221101;LEKARZ
221102;LEKARZ ZE SPECJALIZACJĄ I STOPNIA
221201;Alergolog
221201;LEKARZ – SPECJALISTA ALERGOLOGII
221202;Anestezjolog
221202;LEKARZ – SPECJALISTA ANESTEZJOLOGII I INTENSYWNEJ TERAPII
221203;Angiolog
221203;LEKARZ – SPECJALISTA ANGIOLOGII
221204;Foniatra
221204;LEKARZ – SPECJALISTA AUDIOLOGII I FONIATRII
221205;Balneolog
221205;LEKARZ – SPECJALISTA BALNEOLOGII I MEDYCYNY FIZYKALNEJ
221206;Chirurg dziecięcy
221206;LEKARZ – SPECJALISTA CHIRURGII DZIECIĘCEJ
221207;LEKARZ – SPECJALISTA CHIRURGII KLATKI PIERSIOWEJ
221207;Torakochirurg
221208;Chirurg naczyniowy
221208;Flebolog
221208;LEKARZ – SPECJALISTA CHIRURGII NACZYNIOWEJ
221209;Chirurg ogólny
221209;LEKARZ – SPECJALISTA CHIRURGII OGÓLNEJ
221210;Chirurg onkologiczny
221210;LEKARZ – SPECJALISTA CHIRURGII ONKOLOGICZNEJ
221211;Chirurg plastyczny
221211;LEKARZ – SPECJALISTA CHIRURGII PLASTYCZNEJ
221212;Chirurg szczękowo- twarzowy
221212;Chirurg szczękowy
221212;LEKARZ – SPECJALISTA CHIRURGII SZCZĘKOWO-TWARZOWEJ
221212;Rynochirurg
221213;LEKARZ – SPECJALISTA CHORÓB PŁUC
221213;Pneumonolog
221213;Pulmonolog
221214;Internista
221214;LEKARZ – SPECJALISTA CHORÓB WEWNĘTRZNYCH
221215;LEKARZ – SPECJALISTA CHORÓB ZAKAŹNYCH
221216;Dermatolog
221216;LEKARZ – SPECJALISTA DERMATOLOGII I WENEROLOGII
221217;Diabetolog
221217;LEKARZ – SPECJALISTA DIABETOLOGII
221218;LEKARZ – SPECJALISTA DIAGNOSTYKI LABORATORYJNEJ
221219;Endokrynolog
221219;LEKARZ – SPECJALISTA ENDOKRYNOLOGII
221220;LEKARZ – SPECJALISTA EPIDEMIOLOGII
221221;Farmakolog kliniczny
221221;LEKARZ – SPECJALISTA FARMAKOLOGII KLINICZNEJ
221222;Gastrolog
221222;Hepatolog
221222;LEKARZ – SPECJALISTA GASTROENTEROLOGII
221222;Proktolog
221223;Genetyk kliniczny
221223;LEKARZ – SPECJALISTA GENETYKI KLINICZNEJ
221224;Geriatra
221224;LEKARZ – SPECJALISTA GERIATRII
221225;Ginekolog onkologiczny
221225;LEKARZ – SPECJALISTA GINEKOLOGII ONKOLOGICZNEJ
221226;Hematolog 
221226;LEKARZ – SPECJALISTA HEMATOLOGII
221227;Hipertensjolog
221227;LEKARZ – SPECJALISTA HIPERTENSJOLOGII
221228;Immunolog kliniczny
221228;LEKARZ – SPECJALISTA IMMUNOLOGII KLINICZNEJ
221229;Kardiochirurg
221229;LEKARZ – SPECJALISTA KARDIOCHIRURGII
221230;Kardiolog 
221230;LEKARZ – SPECJALISTA KARDIOLOGII
221231;Kardiolog dziecięcy
221231;LEKARZ – SPECJALISTA KARDIOLOGII DZIECIĘCEJ
221232;LEKARZ – SPECJALISTA MEDYCYNY NUKLEARNEJ
221233;LEKARZ – SPECJALISTA MEDYCYNY PALIATYWNEJ
221234;LEKARZ – SPECJALISTA MEDYCYNY PRACY
221235;LEKARZ – SPECJALISTA MEDYCYNY RATUNKOWEJ
221236;LEKARZ – SPECJALISTA MEDYCYNY RODZINNEJ
221236;Lekarz rodzinny
221237;LEKARZ – SPECJALISTA MEDYCYNY SĄDOWEJ
221238;LEKARZ – SPECJALISTA MEDYCYNY SPORTOWEJ
221239;LEKARZ – SPECJALISTA MEDYCYNY TRANSPORTU
221240;LEKARZ – SPECJALISTA MIKROBIOLOGII LEKARSKIEJ
221241;LEKARZ – SPECJALISTA NEFROLOGII
221241;Nefrolog
221242;LEKARZ – SPECJALISTA NEONATOLOGII
221242;Neonatolog
221243;LEKARZ – SPECJALISTA NEUROCHIRURGII
221243;Neurochirurg
221244;Epileptolog
221244;LEKARZ – SPECJALISTA NEUROLOGII
221244;Neurolog
221245;LEKARZ – SPECJALISTA NEUROLOGII DZIECIĘCEJ
221245;Neurolog dziecięcy
221246;LEKARZ – SPECJALISTA NEUROPATOLOGII
221246;Neuropatolog
221247;LEKARZ – SPECJALISTA OKULISTYKI
221247;Okulista
221247;Strabolog
221248;Hematolog dziecięcy
221248;LEKARZ – SPECJALISTA ONKOLOGII I HEMATOLOGII DZIECIĘCEJ
221248;Onkolog dziecięcy
221249;LEKARZ – SPECJALISTA ONKOLOGII KLINICZNEJ
221249;Onkolog kliniczny
221250;LEKARZ – SPECJALISTA ORTOPEDII I TRAUMATOLOGII NARZĄDU RUCHU
221250;Ortopeda
221251;LEKARZ – SPECJALISTA OTORYNOLARYNGOLOGII
221251;Otolaryngolog 
221252;LEKARZ – SPECJALISTA OTORYNOLARYNGOLOGII DZIECIĘCEJ
221252;Otolaryngolog dziecięcy
221253;LEKARZ – SPECJALISTA PATOMORFOLOGII
221253;Patomorfolog
221254;LEKARZ – SPECJALISTA PEDIATRII
221254;Pediatra
221255;LEKARZ – SPECJALISTA POŁOŻNICTWA I GINEKOLOGII
221255;Położnik
221256;LEKARZ – SPECJALISTA PSYCHIATRII
221256;Psychiatra
221257;LEKARZ – SPECJALISTA PSYCHIATRII DZIECI I MŁODZIEŻY
221257;Psychiatra dziecięcy
221258;LEKARZ – SPECJALISTA RADIOLOGII I DIAGNOSTYKI OBRAZOWEJ
221258;Radiodiagnostyk
221258;Rentgenolog
221259;LEKARZ – SPECJALISTA RADIOTERAPII ONKOLOGICZNEJ
221259;Radioterapeuta
221260;LEKARZ – SPECJALISTA REHABILITACJI MEDYCZNEJ
221261;LEKARZ – SPECJALISTA REUMATOLOGII
221261;Reumatolog
221262;LEKARZ – SPECJALISTA SEKSUOLOGII
221262;Seksuolog
221263;LEKARZ – SPECJALISTA TOKSYKOLOGII KLINICZNEJ
221263;Toksykolog kliniczny
221264;LEKARZ – SPECJALISTA TRANSFUZJOLOGII KLINICZNEJ
221264;Transfuzjolog kliniczny
221265;LEKARZ – SPECJALISTA TRANSPLANTOLOGII KLINICZNEJ
221265;Transplantolog
221266;LEKARZ – SPECJALISTA UROLOGII
221266;Urolog
221267;LEKARZ – SPECJALISTA UROLOGII DZIECIĘCEJ
221267;Urolog dziecięcy
221268;LEKARZ – SPECJALISTA ZDROWIA PUBLICZNEGO
221269;LEKARZ – SPECJALISTA CHORÓB PŁUC DZIECI
221269;Pneumonolog dziecięcy
221269;Pulmonolog dziecięcy
221270;Endokrynolog ginekolog
221270;LEKARZ – SPECJALISTA ENDOKRYNOLOGII GINEKOLOGICZNEJ I ROZRODCZOŚCI
221271;Diabetolog dziecięcy
221271;Endokrynolog dziecięcy
221271;LEKARZ – SPECJALISTA ENDOKRYNOLOGII I DIABETOLOGII DZIECIĘCEJ
221272;Gastrolog dziecięcy
221272;Hepatolog dziecięcy
221272;LEKARZ – SPECJALISTA GASTROENTEROLOGII DZIECIĘCEJ
221273;LEKARZ – SPECJALISTA INTENSYWNEJ TERAPII
221274;LEKARZ – SPECJALISTA MEDYCYNY LOTNICZEJ
221275;LEKARZ – SPECJALISTA MEDYCYNY MORSKIEJ I TROPIKALNEJ
221276;LEKARZ – SPECJALISTA NEFROLOGII DZIECIĘCEJ
221276;Nefrolog dziecięcy
221277;LEKARZ – SPECJALISTA PEDIATRII METABOLICZNEJ
221278;LEKARZ – SPECJALISTA PERINATOLOGII
221278;Perinatolog
221290;POZOSTALI LEKARZE SPECJALIŚCI
222101;PIELĘGNIARKA
222201;PIELĘGNIARKA – SPECJALISTA ORGANIZACJI I ZARZĄDZANIA
222202;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA ANESTEZJOLOGICZNEGO I INTENSYWNEJ OPIEKI
222203;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA CHIRURGICZNEGO
222204;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA DIABETOLOGICZNEGO
222205;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA EPIDEMIOLOGICZNEGO
222206;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA GERIATRYCZNEGO
222207;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA KARDIOLOGICZNEGO
222208;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA NEFROLOGICZNEGO
222209;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA NEONATOLOGICZNEGO
222210;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA NEUROLOGICZNEGO
222211;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA ONKOLOGICZNEGO
222212;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA OPERACYJNEGO
222213;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA OPIEKI DŁUGOTERMINOWEJ
222214;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA OPIEKI PALIATYWNEJ
222215;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA PEDIATRYCZNEGO
222216;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA PSYCHIATRYCZNEGO
222217;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA RATUNKOWEGO
222218;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA RODZINNEGO
222218;Pielęgniarka socjalna
222218;Pielęgniarka środowiskowa
222219;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA ŚRODOWISKA NAUCZANIA I WYCHOWANIA
222220;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA W OCHRONIE ZDROWIA PRACUJĄCYCH
222221;PIELĘGNIARKA – SPECJALISTA PIELĘGNIARSTWA ZACHOWAWCZEGO  /  INTERNISTYCZNEGO
222222;PIELĘGNIARKA – SPECJALISTA PROMOCJI ZDROWIA I EDUKACJI ZDROWOTNEJ
222290;POZOSTAŁE PIELĘGNIARKI Z TYTUŁEM SPECJALISTY
223101;POŁOŻNA
223201;POŁOŻNA – SPECJALISTA ORGANIZACJI I ZARZĄDZANIA
223202;POŁOŻNA – SPECJALISTA PIELĘGNIARSTWA EPIDEMIOLOGICZNEGO
223203;POŁOŻNA – SPECJALISTA PIELĘGNIARSTWA GINEKOLOGICZNEGO
223204;POŁOŻNA – SPECJALISTA PIELĘGNIARSTWA NEONATOLOGICZNEGO
223205;POŁOŻNA – SPECJALISTA PIELĘGNIARSTWA POŁOŻNICZEGO
223206;POŁOŻNA – SPECJALISTA PIELĘGNIARSTWA RODZINNEGO
223206;Położna rodzinna
