,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-09-19,2.8196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,2.8232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,2.8255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,2.7957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,2.7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,2.7711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,2.7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,2.7765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,2.7907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,2.7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,2.7873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,2.8016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,2.7531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,2.7529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,2.7451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,2.7378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,2.7191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,2.7479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,2.7582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,2.7687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,2.7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,2.8171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,2.8331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-20,2.8435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-21,2.8497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
