,data,31001000000,31002000000,31003000000,31004000000,31005000000,31006000000,31007000000,31008000000,31009000000
2016-09-10,151.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-11,141.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-12,167.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-13,176.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-14,165.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-15,160.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-16,157.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-17,123.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-18,113.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-19,157.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-20,166.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-21,163.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-22,165.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-23,165.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-24,145.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-25,137.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-26,166.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-27,188.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-28,134.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-29,134.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-09-30,166.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-01,158.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-02,143.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-03,191.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-04,142.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-05,136.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-06,164.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-07,258.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-08,182.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-09,152.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-10,354.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-11,181.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-12,160.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-13,175.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-14,158.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-15,129.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-16,126.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-17,157.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-18,180.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-10-19,186.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
